FMTNAME,START,END,LABEL,MIN,MAX,DEFAULT,LENGTH,FUZZ,PREFIX,MULT,FILL,NOEDIT,TYPE,SEXCL,EEXCL,HLO,DECSEP,DIG3SEP,DATATYPE,LANGUAGE
I0AGEY16MCE,I70729,I70729,3,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,I70731,I70731,3,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,I70732,I70732,3,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,I70733,I70733,3,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,I70734,I70734,3,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,I70735,I70735,3,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,I70738,I70738,3,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,I70739,I70739,3,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,I70741,I70741,3,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,I70742,I70742,3,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,I70743,I70743,3,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,I70744,I70744,3,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,I70745,I70745,3,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,I70748,I70748,3,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,I70749,I70749,3,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,I7075,I7075,3,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,I70761,I70761,3,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,I70762,I70762,3,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,I70763,I70763,3,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,I70768,I70768,3,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,I70769,I70769,3,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,I70791,I70791,3,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,I70792,I70792,3,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,I70793,I70793,3,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,I70798,I70798,3,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,I70799,I70799,3,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,I7092,I7092,3,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,I83001,I83001,3,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,I83002,I83002,3,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,I83003,I83003,3,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,I83004,I83004,3,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,I83005,I83005,3,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,I83008,I83008,3,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,I83009,I83009,3,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,I83011,I83011,3,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,I83012,I83012,3,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,I83013,I83013,3,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,I83014,I83014,3,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,I83015,I83015,3,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,I83018,I83018,3,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,I83019,I83019,3,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,I83021,I83021,3,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,I83022,I83022,3,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,I83023,I83023,3,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,I83024,I83024,3,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,I83025,I83025,3,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,I83028,I83028,3,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,I83029,I83029,3,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,I83201,I83201,3,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,I83202,I83202,3,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,I83203,I83203,3,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,I83204,I83204,3,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,I83205,I83205,3,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,I83208,I83208,3,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,I83209,I83209,3,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,I83211,I83211,3,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,I83212,I83212,3,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,I83213,I83213,3,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,I83214,I83214,3,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,I83215,I83215,3,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,I83218,I83218,3,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,I83219,I83219,3,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,I83221,I83221,3,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,I83222,I83222,3,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,I83223,I83223,3,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,I83224,I83224,3,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,I83225,I83225,3,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,I83228,I83228,3,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,I83229,I83229,3,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,J60,J60,3,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,J61,J61,3,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,J8482,J8482,3,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,K7030,K7030,3,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,K7031,K7031,3,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,K7040,K7040,3,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,K7041,K7041,3,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,K709,K709,3,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,M061,M061,3,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,M80051A,M80051A,3,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,M80052A,M80052A,3,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,M80059A,M80059A,3,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,M8008XA,M8008XA,3,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,P360,P360,0,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,P3610,P3610,0,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,P3619,P3619,0,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,P362,P362,0,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,P3630,P3630,0,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,P3639,P3639,0,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,P364,P364,0,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,P365,P365,0,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,P368,P368,0,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,P369,P369,0,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,Z6841,Z6841,3,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,Z6842,Z6842,3,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,Z6843,Z6843,3,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,Z6844,Z6844,3,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,Z6845,Z6845,3,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0AGEY16MCE,**OTHER**,**OTHER**,-1,1,40,2,2,0,,0,,0,C,N,N,O,,,,
I0DUPV22Y16RC,B377,B377,6,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,E08351,E08351,122,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,E08359,E08359,122,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,E0851,E0851,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,E0852,E0852,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,E09351,E09351,122,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,E09359,E09359,122,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,E0951,E0951,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,E0952,E0952,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,E10351,E10351,122,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,E10359,E10359,122,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,E1051,E1051,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,E1052,E1052,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,E11351,E11351,122,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,E11359,E11359,122,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,E1151,E1151,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,E1152,E1152,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,E13351,E13351,122,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,E13359,E13359,122,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,E1351,E1351,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,E1352,E1352,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I132,I132,136,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I2601,I2601,107,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I2602,I2602,107,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I2609,I2609,107,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I70231,I70231,161,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I70232,I70232,161,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I70233,I70233,161,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I70234,I70234,161,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I70235,I70235,161,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I70238,I70238,161,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I70239,I70239,161,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I70241,I70241,161,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I70242,I70242,161,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I70243,I70243,161,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I70244,I70244,161,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I70245,I70245,161,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I70248,I70248,161,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I70249,I70249,161,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I7025,I7025,161,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I70331,I70331,161,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I70332,I70332,161,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I70333,I70333,161,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I70334,I70334,161,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I70335,I70335,161,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I70338,I70338,161,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I70339,I70339,161,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I70341,I70341,161,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I70342,I70342,161,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I70343,I70343,161,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I70344,I70344,161,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I70345,I70345,161,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I70348,I70348,161,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I70349,I70349,161,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I7035,I7035,161,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I70431,I70431,161,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I70432,I70432,161,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I70433,I70433,161,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I70434,I70434,161,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I70435,I70435,161,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I70438,I70438,161,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I70439,I70439,161,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I70441,I70441,161,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I70442,I70442,161,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I70443,I70443,161,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I70444,I70444,161,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I70445,I70445,161,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I70448,I70448,161,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I70449,I70449,161,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I7045,I7045,161,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I70531,I70531,161,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I70532,I70532,161,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I70533,I70533,161,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I70534,I70534,161,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I70535,I70535,161,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I70538,I70538,161,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I70539,I70539,161,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I70541,I70541,161,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I70542,I70542,161,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I70543,I70543,161,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I70544,I70544,161,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I70545,I70545,161,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I70548,I70548,161,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I70549,I70549,161,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I7055,I7055,161,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I70631,I70631,161,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I70632,I70632,161,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I70633,I70633,161,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I70634,I70634,161,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I70635,I70635,161,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I70638,I70638,161,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I70639,I70639,161,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I70641,I70641,161,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I70642,I70642,161,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I70643,I70643,161,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I70644,I70644,161,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I70645,I70645,161,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I70648,I70648,161,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I70649,I70649,161,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I7065,I7065,161,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I70731,I70731,161,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I70732,I70732,161,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I70733,I70733,161,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I70734,I70734,161,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I70735,I70735,161,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I70738,I70738,161,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I70739,I70739,161,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I70741,I70741,161,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I70742,I70742,161,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I70743,I70743,161,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I70744,I70744,161,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I70745,I70745,161,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I70748,I70748,161,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I70749,I70749,161,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,I7075,I7075,161,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,K50012,K50012,35,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,K50112,K50112,35,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,K50812,K50812,35,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,K50912,K50912,35,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,K51012,K51012,35,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,K51212,K51212,35,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,K51312,K51312,35,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,K51412,K51412,35,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,K51512,K51512,35,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,K51812,K51812,35,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,K51912,K51912,35,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,K7041,K7041,28,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,M0550,M0550,75,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,M05511,M05511,75,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,M05512,M05512,75,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,M05519,M05519,75,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,M05521,M05521,75,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,M05522,M05522,75,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,M05529,M05529,75,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,M05531,M05531,75,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,M05532,M05532,75,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,M05539,M05539,75,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,M05541,M05541,75,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,M05542,M05542,75,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,M05549,M05549,75,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,M05551,M05551,75,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,M05552,M05552,75,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,M05559,M05559,75,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,M05561,M05561,75,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,M05562,M05562,75,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,M05569,M05569,75,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,M05571,M05571,75,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,M05572,M05572,75,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,M05579,M05579,75,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,M0559,M0559,75,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,M3213,M3213,112,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,M3301,M3301,112,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,M3311,M3311,112,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,M3321,M3321,112,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,M3391,M3391,112,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,M3481,M3481,112,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,M3483,M3483,75,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,M3502,M3502,112,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0DUPV22Y16RC,**OTHER**,**OTHER**,-1.0,1,40,4,4,0,,0,,0,C,N,N,O,,,,
I0SECV22Y16RC,E0852,E0852,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0SECV22Y16RC,E0952,E0952,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0SECV22Y16RC,E1052,E1052,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0SECV22Y16RC,E1152,E1152,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0SECV22Y16RC,E1352,E1352,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0SECV22Y16RC,**OTHER**,**OTHER**,-1.0,1,40,4,4,0,,0,,0,C,N,N,O,,,,
I0SEXY16MCE,C50011,C50011,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0SEXY16MCE,C50012,C50012,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0SEXY16MCE,C50019,C50019,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0SEXY16MCE,C50021,C50021,1,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0SEXY16MCE,C50022,C50022,1,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0SEXY16MCE,C50029,C50029,1,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0SEXY16MCE,C50111,C50111,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0SEXY16MCE,C50112,C50112,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0SEXY16MCE,C50119,C50119,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0SEXY16MCE,C50121,C50121,1,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0SEXY16MCE,C50122,C50122,1,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0SEXY16MCE,C50129,C50129,1,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0SEXY16MCE,C50211,C50211,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0SEXY16MCE,C50212,C50212,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0SEXY16MCE,C50219,C50219,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0SEXY16MCE,C50221,C50221,1,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0SEXY16MCE,C50222,C50222,1,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0SEXY16MCE,C50229,C50229,1,1,40,2,2,0,,0,,0,C,N,N,,,,,
I0SEXY16MCE,C50311,C50311,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
